,id,name,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,Term,Popularity
1871,12259517,Cosy 1 BR 32nd Fl/BTS Onnut/WI-FI,Suanluang,13.71061,100.60465,Private room,3082,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
1872,12837442,Flat Sukhumvit Soi 12,Khlong Toei,13.73439,100.55724,Entire home/apt,1000,36,2018-02-09,0.45,1,High,0,Long,Unpopuler
1873,12275907,BaanBangkok Studio Guest house,Phra Nakhon,13.76195,100.50128,Private room,1607,0,1970-01-01,0.0,3,High,0,Short,Unpopuler
1874,12117194,No.4 Double bed room,Vadhana,13.73588,100.56758,Private room,1793,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
1875,12855105,Bangkok Check Inn,Bang Rak,13.72122,100.51375,Private room,990,1,2017-01-03,0.01,6,High,0,Short,Unpopuler
1876,12121841,スクンビットBTSプロンポン駅近くの快適ロケーションで満喫BKKライフ,Vadhana,13.73534,100.56788,Private room,3463,4,2016-12-09,0.05,2,High,0,Short,Unpopuler
1877,12856142,1 Bedroom Deluxe @The Kaze34 Hotel,Vadhana,13.70985,100.60041,Private room,2786,9,2022-11-07,0.14,3,High,4,Short,Unpopuler
1878,12277081,Nye by Sansiri,Khlong San,13.72117,100.49697,Entire home/apt,2000,0,1970-01-01,0.0,1,Low,0,Long,Unpopuler
1879,12856771,Private brand new room & nice view.,Phra Khanong,13.69131,100.61143,Private room,1500,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1880,12281386,"Best location 
650m :BTS Tonglor 
1 km :Emquartier",Vadhana,13.7295,100.57613,Private room,1064,1,2022-10-26,0.47,1,High,1,Long,Unpopuler
1881,12160023,8/19 Cozy house by Ekamai bts,Vadhana,13.71778,100.58973,Entire home/apt,990,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1882,12858751,Condo for rent near DMG airport,Bang Khen,13.86918,100.59352,Entire home/apt,2424,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1883,12163892,Cosy Condo in Thonglor,Vadhana,13.74012,100.58091,Entire home/apt,1000,12,2022-03-20,0.15,1,High,1,Long,Unpopuler
1884,12296731,Room on 23rd Fl  with River View,Rat Burana,13.68474,100.50138,Private room,950,2,2022-07-29,0.02,1,High,1,Short,Unpopuler
1885,12860175,1BR CORNER BTS SUKHUMVIT BANGCHAK FREE FAST WIFI,Phra Khanong,13.6972,100.60525,Entire home/apt,790,65,2020-12-30,0.82,1,Low,0,Long,Unpopuler
1886,12164078,28 Sqm Condominium Aspire Rama 4 921,Khlong Toei,13.71107,100.58325,Entire home/apt,700,9,2018-02-01,0.11,3,Low,0,Short,Unpopuler
1887,12862003,Modern room near BTS Onnut with Breakfast + WiFi,Vadhana,13.7079,100.60222,Private room,1399,11,2022-11-05,0.14,53,High,1,Short,Unpopuler
1888,13240263,1BR/Free wifi/Nice view/Sukumvit/@Pleonchit BTS,Parthum Wan,13.7368,100.55054,Private room,1500,12,2020-03-20,0.15,1,Low,0,Long,Unpopuler
1889,12312578,Nice view Cozy 1BD near BTS,Sathon,13.71688,100.51712,Entire home/apt,1000,0,1970-01-01,0.0,1,Low,0,Long,Unpopuler
1890,12878566,Quite&peaceful house # Couple Room,Saphan Sung,13.77729,100.6849,Private room,900,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
1891,12318502,"Travel hub studio, 5min to skytrain",Bang Na,13.68033,100.61159,Entire home/apt,540,52,2022-09-21,0.64,6,Low,6,Short,Unpopuler
1892,13251187,1 bedroom on a nice location near Chaopraya river,Yan na wa,13.67585,100.5352,Entire home/apt,1039,1,2017-06-21,0.01,1,Low,0,Short,Unpopuler
1893,13251796,Vienna Princess style - 100m from BTS,Khlong San,13.72114,100.49538,Private room,1633,0,1970-01-01,0.0,5,High,0,Short,Unpopuler
1894,13257563,One Bedroom in Luxury Condo,Vadhana,13.71543,100.59191,Private room,1000,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1895,12882548,Quite&Peaceful house# Gangster room,Saphan Sung,13.77695,100.68496,Private room,2500,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
1896,12326209,Freeway Guesthouse,Phaya Thai,13.78877,100.55046,Private room,826,76,2019-02-04,0.98,4,High,0,Short,Unpopuler
1897,12328542,Freeway Guest House,Phaya Thai,13.78908,100.55028,Private room,826,24,2019-01-20,0.3,4,High,0,Short,Unpopuler
1898,12905268,Rama 9 Private 2BR in Huai Khwang,Huai Khwang,13.76048,100.56886,Entire home/apt,1657,0,1970-01-01,0.0,3,High,0,Long,Unpopuler
1899,12329078,Fighting Spirit Gym Bangkok,Bang Rak,13.72371,100.52687,Shared room,1200,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1900,12331724,"✻✻Easy, Fun, Comfort✻Quiet Studio Bkk Center✢MRT✻✻",Sathon,13.72062,100.54707,Entire home/apt,651,139,2022-12-13,1.71,37,High,5,Short,Populer
1901,12332076,✾Heavenly Bed With Cool View✢MRT✢Street food✾,Sathon,13.72062,100.54707,Entire home/apt,721,133,2022-11-15,1.73,37,High,9,Short,Populer
1902,12332264,⍟⍟Cozy Hideaway Near MRT Lumpini and Center⍟⍟,Sathon,13.72062,100.54707,Entire home/apt,750,91,2022-12-12,1.21,37,High,5,Short,Unpopuler
1903,12334427,2 People in 8 Bed Mixed Dormitory Room,Bang Rak,13.72414,100.52215,Hotel room,1000,11,2019-01-14,0.14,4,High,0,Short,Unpopuler
1904,12336942,プロンポン駅近くツインベッド,Vadhana,13.7355,100.568,Private room,3117,8,2017-04-06,0.1,2,High,0,Short,Unpopuler
1905,13271277,REZT Bangkok,Khlong Toei,13.73182,100.56484,Private room,1290,8,2019-01-29,0.1,1,Low,0,Short,Unpopuler
1906,12906275,Nice view Apt near Novotel BANGNA,Suanluang,13.71073,100.64553,Entire home/apt,800,4,2019-03-29,0.05,4,High,0,Short,Unpopuler
1907,12906923,Private Comfy Near BTS & MRT Sukhumvit,Vadhana,13.74308,100.55729,Entire home/apt,800,75,2022-11-16,0.93,2,High,4,Short,Unpopuler
1908,12907998,Cosy 1BR/high floor/rooftop pool/walk to BTS/711,Khlong Toei,13.70986,100.59344,Entire home/apt,850,8,2022-12-13,1.1,1,High,8,Long,Unpopuler
1909,13273066,"The Mark, Condo",Ratchathewi,13.75295,100.56254,Private room,1732,5,2016-08-07,0.06,1,High,0,Long,Unpopuler
1910,12338816,PN Home Service,Lat Krabang,13.75409,100.78909,Private room,660,2,2017-10-23,0.03,1,High,0,Short,Unpopuler
1911,12909752,condominium near BTS wongwienyai,Khlong San,13.72159,100.49631,Private room,550,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1912,12345809,"Desirable Room near Lumpini MRT/Sathorn,Silom/Wifi",Yan na wa,13.71787,100.54876,Entire home/apt,1039,30,2022-12-21,0.72,2,Low,2,Short,Unpopuler
1913,12918427,Private Home Walkable to BTS & MRT,Vadhana,13.74231,100.55905,Entire home/apt,800,90,2022-11-27,1.12,2,High,3,Short,Unpopuler
1914,12927591,"1 bedroom themed Bangkok deco,BTS",Khlong Toei,13.71449,100.59151,Hotel room,1190,5,2018-02-12,0.06,1,High,0,Short,Unpopuler
1915,12940137,"Cozy New 1BR on Nawamin,FreeWifi, BKK",Bueng Kum,13.79522,100.65413,Entire home/apt,1080,0,1970-01-01,0.0,11,High,0,Short,Unpopuler
1916,13285260,New modern room near shoping center,Bang Na,13.67205,100.63699,Entire home/apt,1039,33,2019-07-25,0.43,5,Low,0,Long,Unpopuler
1917,13286234,★Charming★180° Surrounding Infinite Pool★49sqm★,Khlong Toei,13.7386,100.55779,Entire home/apt,1650,60,2022-12-14,0.75,56,Low,9,Short,Unpopuler
1918,12941060,Private family room for 6 peoples,Parthum Wan,13.74529,100.52208,Hotel room,2500,0,1970-01-01,0.0,8,High,0,Short,Unpopuler
1919,12347787,LPN Park Riverside Rama3,Bang Kho laen,13.69125,100.5048,Entire home/apt,10000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1920,12949552,Cozy Studio & Fun Bunk Bed/Central BKK/Free BF,Phaya Thai,13.7654,100.54498,Entire home/apt,1143,48,2020-01-21,0.61,7,Low,0,Short,Unpopuler
1921,12349035,Kasi Place Apartment,Pra Wet,13.69101,100.63912,Private room,800,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1922,12361775,2BR Family Residence,Parthum Wan,13.73844,100.54602,Private room,31338,0,1970-01-01,0.0,3,High,0,Short,Unpopuler
1923,13302237,曼谷市中心低调奢华公寓 拉玛9商场后近地铁站luxury behind Central Rama 9,Huai Khwang,13.75846,100.56996,Entire home/apt,750,62,2022-12-03,0.78,1,Low,5,Short,Unpopuler
1924,12956580,Japan Style  room near Thong lo Station Sukhumvit,Vadhana,13.73034,100.5816,Private room,599,0,1970-01-01,0.0,9,High,0,Short,Unpopuler
1925,12957559,Stylish Single room near Tong lo Station Sukhumvit,Vadhana,13.7304,100.58154,Private room,560,7,2020-03-01,0.1,9,High,0,Short,Unpopuler
1926,12959437,Spacious 3-Bedroom Unit in the heart of Bangkok,Vadhana,13.73986,100.56787,Entire home/apt,6000,27,2022-11-22,0.34,2,Low,3,Short,Unpopuler
1927,12367465,Private Double Room with Shared Bathroom,Parthum Wan,13.73723,100.52182,Hotel room,955,31,2022-11-25,0.41,6,High,8,Short,Unpopuler
1928,12960000,Your Nest in the Oasis minutes away from the buzz,Vadhana,13.71214,100.60158,Entire home/apt,1000,8,2022-10-01,0.1,2,Low,1,Long,Unpopuler
1929,13302844,iPremium Sukhumvit 81,Suanluang,13.70733,100.60939,Private room,935,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1930,12963657,"50m. to MRT, Near Grand Palace/Khaosan rd/Siriraj",Bangkok Noi,13.76135,100.4723,Entire home/apt,749,111,2022-12-15,1.41,1,Low,7,Short,Unpopuler
1931,12372087,Villa lasalle,Bang Na,13.66144,100.61045,Private room,1200,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1932,12372560,Private Twin Room with Shared Bathroom,Parthum Wan,13.73716,100.52177,Hotel room,955,16,2022-10-04,0.21,6,High,2,Short,Unpopuler
1933,12372939,Private Budget Twin Room with Shared Bathroom,Parthum Wan,13.73721,100.52111,Hotel room,855,8,2022-07-16,0.13,6,High,1,Short,Unpopuler
1934,12373288,Private Triple Room with Shared Bathroom,Parthum Wan,13.73821,100.52063,Hotel room,1153,7,2022-11-05,0.13,6,High,2,Short,Unpopuler
1935,12412325,apartment near ladprao station,Chatu Chak,13.82095,100.57613,Entire home/apt,705,2,2016-05-02,0.02,1,High,0,Short,Unpopuler
1936,13303952,Rented please do not check in.,Thon buri,13.71878,100.48749,Entire home/apt,1385,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1937,12966095,"BITEC, Sukhumvit road ,BTS Udomsuk",Bang Na,13.67301,100.60712,Entire home/apt,1243,5,2019-04-30,0.06,3,Low,0,Long,Unpopuler
1938,12971078,Room @Old design house nr. G Palace,Phra Nakhon,13.7523,100.50475,Private room,1600,5,2016-08-14,0.06,3,High,0,Short,Unpopuler
1939,13305989,"Private room ""Ban Sukhumvit2""",Suanluang,13.72091,100.61594,Private room,490,6,2017-10-08,0.08,2,High,0,Short,Unpopuler
1940,12414107,"Samutprakarn, Place for slow life",Thung khru,13.60304,100.50524,Private room,3300,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1941,12973533,Sukhumvit-2Bedrooms-BTS-Wifi-Pool,Vadhana,13.73056,100.57838,Entire home/apt,1247,33,2022-10-25,0.42,3,Low,2,Long,Unpopuler
1942,12975072,New apt near MRT/BTS Sutthisarn,Din Daeng,13.7937,100.57354,Private room,1047,2,2017-03-30,0.03,1,High,0,Long,Unpopuler
1943,12414161,Beautiful one bathroom Apartment first floor 7-11,Din Daeng,13.78294,100.57354,Entire home/apt,960,257,2020-02-24,3.2,6,Low,0,Short,Populer
1944,13333771,1 bedroom aptm. close to Asoke/Queen Sirikit MRT,Khlong Toei,13.72453,100.56275,Entire home/apt,900,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1945,12978510,The Orchid House 153 Deluxe Room,Phra Nakhon,13.76369,100.49742,Hotel room,3000,12,2018-11-19,0.15,2,Low,0,Short,Unpopuler
1946,13341267,Chic and bright 1-BR in the heart of Bangkok,Ratchathewi,13.755825996398926,100.54287719726562,Entire home/apt,1400,15,2022-11-29,0.19,3,High,3,Short,Unpopuler
1947,12436002,Suite room with breakfast @Casa Nithra,Phra Nakhon,13.76879,100.50295,Private room,4871,0,1970-01-01,0.0,10,High,0,Short,Unpopuler
1948,12978548,Sathorn Chan Road Warm Suite: Very comfy n serene!,Sathon,13.70738,100.53714,Entire home/apt,5000,8,2018-02-12,0.11,4,High,0,Short,Unpopuler
1949,12437962,Deluxe balcony room with breakfast @Casa Nithra,Phra Nakhon,13.76879,100.50295,Private room,4180,0,1970-01-01,0.0,10,High,0,Short,Unpopuler
1950,12438762,Deluxe balcony room without breakfast @CasaNithra,Phra Nakhon,13.76879,100.50295,Private room,3724,0,1970-01-01,0.0,10,High,0,Short,Unpopuler
1951,12439216,Suite room without breakfast @Casa Nithra,Phra Nakhon,13.76879,100.50295,Private room,4416,1,2019-01-14,0.02,10,High,0,Short,Unpopuler
1952,12458302,6 Bed Mixed Dorm A - 6,Vadhana,13.74375,100.55703,Shared room,351,1,2016-09-07,0.01,4,High,0,Short,Unpopuler
1953,13343614,Prayaphirom Chateau Riverboat,Thon buri,13.70701,100.4906,Entire home/apt,460,5,2021-05-11,0.08,2,Low,0,Short,Unpopuler
1954,13350391,Modern room near BTS Onnut with Breakfast + WiFi,Vadhana,13.7083,100.60098,Private room,1399,0,1970-01-01,0.0,53,High,0,Short,Unpopuler
1955,13352188,CGCASA Room 303,Khlong Toei,13.7235,100.56548,Private room,1000,14,2022-12-10,0.18,6,High,2,Short,Unpopuler
1956,13007341,New Near MRT 1BR Kitchen Pool Fitness Quiet&Safe,Huai Khwang,13.772075,100.577812,Entire home/apt,935,40,2017-02-07,0.5,1,High,0,Long,Unpopuler
1957,13354755,The nich id rama 2 condo Bangkok,Chom Thong,13.67887,100.4691,Private room,664,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
1958,12460039,Jariya Residence,Phra Nakhon,13.76396,100.49536,Private room,1000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1959,12474561,8 Bed Mixed Dorm D - 8,Vadhana,13.74433,100.55701,Shared room,351,0,1970-01-01,0.0,4,High,0,Short,Unpopuler
1960,12474607,10 Beds Mixed Dorm F - 9,Vadhana,13.74244,100.55499,Shared room,351,0,1970-01-01,0.0,4,High,0,Short,Unpopuler
1961,13009149,S & S Condo Sukhumvit 101 for rent,Bang Na,13.6834,100.61405,Private room,15000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1962,13009315,"2BR Condo@Omni, BTS Nana",Vadhana,13.74094,100.55556,Entire home/apt,2156,89,2022-12-05,1.15,1,Low,12,Short,Unpopuler
1963,12475997,Ensuit studio room 1 km to BTS,Bang Na,13.65808,100.6121,Entire home/apt,890,6,2018-10-24,0.08,1,High,0,Short,Unpopuler
1964,12478453,10 Beds Mixed Dorm F - 8,Vadhana,13.7423,100.55562,Shared room,351,0,1970-01-01,0.0,4,High,0,Short,Unpopuler
1965,13380885,Near Lumpini MRT & Central Park & Silom & Siam.,Sathon,13.71861,100.54855,Entire home/apt,797,144,2022-12-19,1.82,2,High,21,Short,Populer
1966,13382633,NEW!! 33Sqm 1BD Suite Sukhumvit26 EmDistrict Pool,Khlong Toei,13.72592,100.57205,Entire home/apt,1177,12,2018-07-11,0.16,2,High,0,Long,Unpopuler
1967,13398628,Patty home,Bueng Kum,13.82749,100.64891,Private room,850,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1968,13398758,Stylish Beach Room/ 5 Mins BTS/ Near Central,Phra Khanong,13.69977,100.60754,Private room,1450,9,2017-12-06,0.12,25,Low,0,Short,Unpopuler
1969,13016091,Bright&Spacious Condominium @ Aree,Phaya Thai,13.78693,100.54738,Entire home/apt,1650,23,2022-12-04,0.29,1,Low,1,Short,Unpopuler
1970,12486019,Luxury 2brs apt near Platinum mall and skytrain.,Ratchathewi,13.75231,100.53578,Entire home/apt,3750,11,2019-04-16,0.16,3,Low,0,Long,Unpopuler
1971,12495432,Bangkok Deluxe room in old town,Phra Nakhon,13.76147,100.50274,Private room,1457,2,2017-10-15,0.02,3,High,0,Short,Unpopuler
1972,13020535,Luxury2BDs 2Mins BTS ChongNonSi @Heart of Bangkok,Bang Rak,13.72145,100.52504,Entire home/apt,2200,38,2019-12-29,0.48,1,Low,0,Short,Unpopuler
1973,12508341,Sathorn 15/ 3mins to Surasak BTS,Sathon,13.71709,100.52305,Entire home/apt,1500,3,2017-12-24,0.04,1,Low,0,Short,Unpopuler
1974,13399353,*NEW STUDIO* /FREE WIFI/BTS/SILOM/CLEAN/SPACIOUS/,Bang Rak,13.72566,100.51932,Private room,1004,82,2020-02-01,1.1,1,Low,0,Short,Unpopuler
1975,13400292,Brand new 1 bedroom near BTS Ratchathewi,Ratchathewi,13.75242,100.5339,Entire home/apt,866,27,2020-02-14,0.34,2,Low,0,Long,Unpopuler
1976,13020665,Bright Studio Room 5 min. to Central Plaza Rama 3,Yan na wa,13.6919,100.54681,Private room,990,1,2017-08-26,0.02,1,High,0,Short,Unpopuler
1977,12521691,Cozy a/c room next to temples!,Phra Nakhon,13.75448,100.50034,Private room,679,61,2022-10-30,0.75,3,High,8,Short,Unpopuler
1978,13020907,Family room Morocco style - 100m from BTS,Khlong San,13.71912,100.49615,Private room,2747,0,1970-01-01,0.0,5,High,0,Short,Unpopuler
1979,13021796,(401A) Brand New 1BR Apt in the Heart of Bangkok,Parthum Wan,13.74025,100.54938,Entire home/apt,2850,8,2022-12-10,0.1,3,High,2,Short,Unpopuler
1980,12523155,1 bed in Capsule 16 Bed Mixed Dorm,Ratchathewi,13.75432,100.5332,Hotel room,457,150,2022-12-17,1.84,8,High,79,Short,Populer
1981,13400326,Errday Guest House,Khlong Toei,13.72427,100.56443,Private room,950,1,2020-02-19,0.03,3,Low,0,Short,Unpopuler
1982,13400758,Errday Guest House,Khlong Toei,13.72373,100.56415,Private room,36363,0,1970-01-01,0.0,3,Low,0,Short,Unpopuler
1983,13022673,cozy a/c room next temples!,Phra Nakhon,13.752,100.4986,Private room,593,17,2022-12-09,0.21,3,High,7,Short,Unpopuler
1984,13022976,(203A)Feel at home Spacious 2 BR Apt,Parthum Wan,13.73976,100.55097,Private room,3850,87,2022-12-20,1.11,3,Low,2,Short,Unpopuler
1985,13026267,Premium King Studio London style - 100m from BTS,Khlong San,13.72083,100.49555,Private room,1990,2,2018-08-08,0.04,5,High,0,Short,Unpopuler
1986,13033135,Airport-MRT-ShowShopFood-FullFN,Din Daeng,13.78433,100.57066,Private room,300000,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
1987,13403242,"Near market, economy room for 2",Suanluang,13.71331,100.64183,Private room,519,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
1988,13033160,Moroccan Style King Bed Studio -2 minute from BTS,Khlong San,13.71869,100.49502,Private room,1919,0,1970-01-01,0.0,5,High,0,Short,Unpopuler
1989,13033178,Family suite Japanese Style room - 100m from BTS,Khlong San,13.72071,100.49691,Private room,2390,0,1970-01-01,0.0,5,High,0,Short,Unpopuler
1990,13047433,(402A)Lovely Clean & Safe 1BR Apt in City Center,Parthum Wan,13.74089,100.54928,Private room,2850,18,2022-09-04,0.23,3,Low,1,Short,Unpopuler
1991,13049099,Studio Condo near Train/airport,Suanluang,13.73815,100.64276,Entire home/apt,1500,7,2016-12-06,0.09,2,High,0,Short,Unpopuler
1992,13407385,Comfy and private as you are @ home,Bang Na,13.67562,100.60724,Private room,1212,4,2018-01-17,0.05,1,High,0,Short,Unpopuler
1993,13418165,Modern room near BTS Onnut with Breakfast + WiFi,Khlong Toei,13.7065,100.60016,Private room,1399,2,2020-01-26,0.04,53,High,0,Short,Unpopuler
1994,12535507,APARTMENT @BTS TAKSIN SATHORN SILOM,Sathon,13.71751,100.51558,Private room,4156,11,2019-01-02,0.14,1,High,0,Short,Unpopuler
1995,12545775,Cozy New Relaxing 3BR ~ BTS Ari,Phaya Thai,13.77551,100.54438,Entire home/apt,3150,125,2022-12-13,1.57,11,Low,19,Short,Unpopuler
1996,12547233,S60 สุขสวัสดิ์ 60 rent day/month,Thung khru,13.6606,100.51641,Entire home/apt,499,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
1997,13049774,1 BR Condo near Airport/Train,Suanluang,13.73781,100.64185,Private room,1800,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
1998,13421469,2Bed LUXE/PrimeSukhumvit/BTS/CBD,Khlong Toei,13.71245,100.59312,Entire home/apt,2355,0,1970-01-01,0.0,8,Low,0,Long,Unpopuler
1999,13067172,Mini Suite strong wifi H shower twn bed.WC pantry,Bang Khen,13.84927,100.64539,Private room,49920,29,2021-09-09,0.39,3,Low,0,Short,Unpopuler
2000,13421757,แอสปายคอนโดสุขุมวิท48,Vadhana,13.70957,100.59936,Entire home/apt,2000,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
2001,12548912,Banthat Thong Hostel,Parthum Wan,13.73789,100.52079,Private room,1000,1,2017-01-04,0.01,2,High,0,Short,Unpopuler
2002,12549597,Thanabhumi,Phra Nakhon,13.76093,100.50241,Private room,1500,7,2018-08-06,0.09,2,High,0,Short,Unpopuler
2003,12550385,"Banthat Thong Hostel, near BTS",Parthum Wan,13.7393,100.52245,Shared room,400,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
2004,13067622,Parkview BKK / Very Cozy / City Center! Free Wifi,Ratchathewi,13.75969,100.54456,Hotel room,1502,51,2022-11-27,0.64,11,High,1,Short,Unpopuler
2005,13072191,Riverfront apartment,Yan na wa,13.67411,100.53143,Private room,1008,6,2022-12-12,0.08,1,High,4,Short,Unpopuler
2006,13072422,"2BR,BTS Rachathewi,center of city",Ratchathewi,13.75251,100.531,Entire home/apt,4156,11,2016-08-06,0.14,1,Low,0,Long,Unpopuler
2007,12550883,Simple Decor White House in BKK,Chatu Chak,13.84503,100.58344,Entire home/apt,2500,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
2008,13075370,Great Location & View very near Thonglor BTS,Vadhana,13.72469,100.58106,Private room,10379,1,2016-06-15,0.01,1,Low,0,Short,Unpopuler
2009,12568985,Sukhumvit 77 Bangkok Phar Khanong BTS (Free WiFi),Vadhana,13.72262,100.59649,Entire home/apt,693,7,2022-11-04,0.09,1,High,1,Short,Unpopuler
2010,12572150,Klang Muang- Monte Carlo Villa,Chatu Chak,13.8164,100.54829,Entire home/apt,4800,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
2011,13421794,Twin (2pax) Shared Bath Wifi+Kitchen+Free Laundry,Bang Rak,13.72237,100.52206,Private room,700,10,2020-08-26,0.13,2,High,0,Short,Unpopuler
2012,13422040,Double (2pax) Shared Bathroom+Kitchen+Free Laundry,Bang Rak,13.72306,100.52302,Private room,700,10,2022-11-25,0.18,2,High,2,Short,Unpopuler
2013,13436611,Great place for family with kids & big groups,Vadhana,13.73914,100.57433,Private room,2000,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
2014,13437504,aBED in dorm w BF nr. Gd Palace,Pom Prap Sattru Phai,13.75159,100.50554,Shared room,400,6,2017-07-19,0.08,3,High,0,Short,Unpopuler
